CODIGO,COD_REDUZIDO,PRODUTO,FAMILIA,STATUS,TOTAL
7899866825819,5819,Agenda Planner Argolado 2025 Astral Semanal A6 Maré Off White,ASTRAL,Lançamento,1040
7899866825826,5826,Agenda Planner Argolado 2025 Astral Semanal Notas A5 Eclipse Caramelo,ASTRAL,Lançamento,1045
7899866825833,5833,Agenda Planner Argolado 2025 Ateliê Semanal A6 Preto,ATELIE,Lançamento,900
7899866825840,5840,Agenda Planner Argolado 2025 Clássica Semanal A6 Vermelho Quente,CLASSICA,Lançamento,1075
7899866825857,5857,Agenda Planner Argolado 2025 Clássica Semanal A6 Café,CLASSICA,Lançamento,1100
7899866825864,5864,Agenda Planner Argolado 2025 Clássica Semanal Notas A5 Preta,CLASSICA,Lançamento,1265
7899866825871,5871,Agenda Planner Argolado 2025 Clássica Semanal Notas A5 Verde Oliva,CLASSICA,Lançamento,1215
7899866825888,5888,Agenda Planner Argolado 2025 Ateliê Semanal Notas A5 Off White,ATELIE,Lançamento,1240
7899866825895,5895,Agenda Planner Argolado 2025 Kraft Semanal Notas A5 Flores Max,KRAFT,Lançamento,765
7899866825901,5901,Agenda Planner Argolado 2025 Melissa Semanal Notas A5 Casinha das Abelhas,MELISSA,Lançamento,1205
7899866825918,5918,Agenda Planner Argolado 2025 Bossa Nova Semanal A6 Pontos Azul,BOSSA NOVA,Lançamento,845
7899866825925,5925,Agenda Planner Argolado 2025 Bossa Nova Semanal Notas A5 Boemia,BOSSA NOVA,Lançamento,1005
7899866825932,5932,Agenda Planner Argolado 2025 Melissa Semanal A6 Caminho das Abelhas,MELISSA,Lançamento,1120
7899866825949,5949,Agenda Planner Argolado 2025 Pólen Semanal Notas A5 Aromas Azul,POLEN,Lançamento,1180
7899866825956,5956,Agenda Planner Ciceros 2025 Astral Diária 14x21 Eclipse Caramelo,ASTRAL,Lançamento,1510
7899866825963,5963,Agenda Planner Ciceros 2025 Astral Semanal 14x21 Maré Off White,ASTRAL,Lançamento,1805
7899866825970,5970,Agenda Planner Ciceros 2025 Astral Semanal Anotações 14x21 Eclipse Preto,ASTRAL,Lançamento,1915
7899866825987,5987,Agenda Planner Ciceros 2025 Clássica Diária 14x21 Vermelho Quente,CLASSICA,Lançamento,1675
7899866825994,5994,Agenda Planner Ciceros 2025 Clássica Diária 14x21 Preta,CLASSICA,Lançamento,1590
7899866826007,6007,Agenda Planner Ciceros 2025 Clássica Semanal 14x21 Preta,CLASSICA,Lançamento,1620
7899866826014,6014,Agenda Planner Ciceros 2025 Clássica Semanal 14x21 Café,CLASSICA,Lançamento,1370
7899866826021,6021,Agenda Planner Ciceros 2025 Clássica Semanal 14x21 Vermelho Quente,CLASSICA,Lançamento,1925
7899866826038,6038,Agenda Planner Ciceros 2025 Clássica Semanal 9x13 Verde Oliva,CLASSICA,Lançamento,1675
7899866826045,6045,Agenda Planner Ciceros 2025 Clássica Semanal 9x13 Preta,CLASSICA,Lançamento,1690
7899866826052,6052,Agenda Planner Ciceros 2025 Clássica Semanal Anotações 14x21 Caramelo,CLASSICA,Lançamento,1990
7899866826069,6069,Agenda Planner Ciceros 2025 Clássica Semanal Anotações 14x21 Preta,CLASSICA,Lançamento,1680
7899866826076,6076,Agenda Planner Ciceros 2025 Clássica Semanal Anotações 14x21 Verde Oliva,CLASSICA,Lançamento,2550
7899866826083,6083,"Agenda Planner Ciceros 2025 Clássica Semanal Planejamento 17x19,5 Preta",CLASSICA,Lançamento,1105
7899866826090,6090,"Agenda Planner Ciceros 2025 Clássica Semanal Planejamento 17x19,5 Caramelo",CLASSICA,Lançamento,1220
7899866826106,6106,Agenda Planner Ciceros 2025 Ateliê Diária 14x21 Preto,ATELIE,Lançamento,1605
7899866826113,6113,Agenda Planner Ciceros 2025 Ateliê Semanal 14x21 Preto,ATELIE,Lançamento,1945
7899866826120,6120,Agenda Planner Ciceros 2025 Ateliê Semanal 9x13 Off White,ATELIE,Lançamento,2040
7899866826137,6137,Agenda Planner Ciceros 2025 Ateliê Semanal Anotações 14x21 Off White,ATELIE,Lançamento,2775
7899866826144,6144,"Agenda Planner Ciceros 2025 Ateliê Semanal Planejamento 17x19,5 Rosa",ATELIE,Lançamento,1385
7899866826151,6151,Agenda Planner Ciceros 2025 Kraft Semanal 14x21 Flores Mini,KRAFT,Lançamento,1275
7899866826168,6168,Agenda Planner Ciceros 2025 Bossa Nova Semanal Anotações 14x21 Pontos Azul,BOSSA NOVA,Lançamento,1460
7899866826175,6175,Agenda Planner Ciceros 2025 Melissa Diária 14x21 Favo de Abelhas,MELISSA,Lançamento,1365
7899866826182,6182,Agenda Planner Ciceros 2025 Melissa Semanal 9x13 Caminho das Abelhas,MELISSA,Lançamento,2525
7899866826199,6199,Agenda Planner Ciceros 2025 Melissa Semanal Anotações 14x21 Colmeia,MELISSA,Lançamento,3025
7899866826205,6205,Agenda Planner Ciceros 2025 Kraft Diária 14x21 Flores Max,KRAFT,Lançamento,1240
7899866826212,6212,Agenda Planner Ciceros 2025 Bossa Nova Semanal 14x21 Pontos Off White,BOSSA NOVA,Lançamento,1505
7899866826229,6229,Agenda Planner Ciceros 2025 Kraft Semanal 9x13 Flores Mini,KRAFT,Lançamento,1665
7899866826236,6236,Agenda Planner Ciceros 2025 Bossa Nova Semanal Anotações 14x21 Boemia,BOSSA NOVA,Lançamento,1800
7899866826243,6243,"Agenda Planner Ciceros 2025 Melissa Semanal Planejamento 17x19,5 Favo de Abelhas",MELISSA,Lançamento,1215
7899866826250,6250,Agenda Planner Ciceros 2025 Bossa Nova Diária 14x21 Pontos Azul,BOSSA NOVA,Lançamento,1105
7899866826267,6267,Agenda Planner Ciceros 2025 Melissa Semanal 14x21 Casa das Abelhas Rosê,MELISSA,Lançamento,1675
7899866826274,6274,Agenda Planner Ciceros 2025 Bossa Nova Semanal 9x13 Pontos Azul,BOSSA NOVA,Lançamento,1830
7899866826281,6281,Agenda Planner Ciceros 2025 Melissa Semanal Anotações 14x21 Casa das Abelhas Lilás,MELISSA,Lançamento,1990
7899866826298,6298,"Agenda Planner Ciceros 2025 Bossa Nova Semanal Planejamento 17x19,5 Boemia",BOSSA NOVA,Lançamento,1250
7899866826304,6304,Agenda Planner Ciceros 2025 Pólen Diária 14x21 Aromas Off White,POLEN,Lançamento,1450
7899866826311,6311,Agenda Planner Ciceros 2025 Pólen Semanal 14x21 Aromas Off White,POLEN,Lançamento,2175
7899866826328,6328,Agenda Planner Ciceros 2025 Pólen Semanal 9x13 Aromas Amarelo,POLEN,Lançamento,1925
7899866826335,6335,Agenda Planner Ciceros 2025 Pólen Semanal Anotações 14x21 Aromas Azul,POLEN,Lançamento,2075
7899866826342,6342,"Agenda Planner Ciceros 2025 Pólen Semanal Planejamento 17x19,5 Aromas Azul",POLEN,Lançamento,1150
7899866826359,6359,"Agenda Planner Wire-o 2025 Astral Diária 11,5x16 Maré Azul",ASTRAL,Lançamento,1088
7899866826366,6366,Agenda Planner Wire-o 2025 Astral Diária A5 Eclipse Preto,ASTRAL,Lançamento,1685
7899866826373,6373,Agenda Planner Wire-o 2025 Astral Semanal Anotações A5 Maré Azul,ASTRAL,Lançamento,1690
7899866826380,6380,Agenda Planner Wire-o 2025 Astral Semanal Notas c/ Divisórias A5 Eclipse Preto,ASTRAL,Lançamento,980
7899866826397,6397,"Agenda Planner Wire-o 2025 Astral Semanal Office 15,5x9 Eclipse Caramelo",ASTRAL,Lançamento,1110
7899866826403,6403,"Agenda Planner Wire-o 2025 Clássica Diária 11,5x16 Verde Oliva",CLASSICA,Lançamento,1245
7899866826410,6410,Agenda Planner Wire-o 2025 Clássica Diária A5 Café,CLASSICA,Lançamento,1690
7899866826427,6427,Agenda Planner Wire-o 2025 Clássica Semanal Anotações A5 Café,CLASSICA,Lançamento,1615
7899866826434,6434,Agenda Planner Wire-o 2025 Clássica Semanal Notas c/ Divisórias A5 Preta,CLASSICA,Lançamento,935
7899866826441,6441,Agenda Planner Wire-o 2025 Clássica Semanal Anotações A5 Vermelho Quente,CLASSICA,Lançamento,1735
7899866826458,6458,Agenda Planner Wire-o 2025 Clássica Semanal Notas c/ Divisórias A5 Verde Oliva,CLASSICA,Lançamento,1050
7899866826465,6465,"Agenda Planner Wire-o 2025 Clássica Semanal Office 15,5x9 Verde Oliva",CLASSICA,Lançamento,1280
7899866826472,6472,"Agenda Planner Wire-o 2025 Ateliê Diária 11,5x16 Rosa",ATELIE,Lançamento,1065
7899866826489,6489,Agenda Planner Wire-o 2025 Ateliê Diária A5 Off White,ATELIE,Lançamento,1965
7899866826496,6496,Agenda Planner Wire-o 2025 Ateliê Semanal Anotações A5 Preto,ATELIE,Lançamento,2205
7899866826502,6502,Agenda Planner Wire-o 2025 Ateliê Semanal Notas c/ Divisórias A5 Rosa,ATELIE,Lançamento,1165
7899866826519,6519,"Agenda Planner Wire-o 2025 Pólen Semanal Office 15,5x9 Aromas Azul",POLEN,Lançamento,1300
7899866826526,6526,Agenda Planner Wire-o 2025 Bossa Nova Diária A5 Boemia,BOSSA NOVA,Lançamento,1630
7899866826533,6533,Agenda Planner Wire-o 2025 Kraft Semanal Anotações A5 2025,KRAFT,Lançamento,1155
7899866826540,6540,Agenda Planner Wire-o 2025 Kraft Semanal Notas c/ Divisórias A5 Flores Mini,KRAFT,Lançamento,770
7899866826557,6557,"Agenda Planner Wire-o 2025 Melissa Diária 11,5x16 Casinha das Abelhas",MELISSA,Lançamento,1960
7899866826564,6564,Agenda Planner Wire-o 2025 Melissa Semanal Anotações A5 Casa das Abelhas Rosê,MELISSA,Lançamento,2965
7899866826571,6571,Agenda Planner Wire-o 2025 Melissa Semanal Notas c/ Divisórias A5 Casa das Abelhas Lilás,MELISSA,Lançamento,1470
7899866826588,6588,"Agenda Planner Wire-o 2025 Kraft Diária 11,5x16 Linha e Ponto",KRAFT,Lançamento,810
7899866826595,6595,Agenda Planner Wire-o 2025 Melissa Diária A5 Colmeia,MELISSA,Lançamento,1595
7899866826601,6601,Agenda Planner Wire-o 2025 Bossa Nova Semanal Anotações A5 Pontos Off White,BOSSA NOVA,Lançamento,1500
7899866826618,6618,Agenda Planner Wire-o 2025 Bossa Nova Semanal Notas c/ Divisórias A5 Pontos Off White,BOSSA NOVA,Lançamento,810
7899866826625,6625,"Agenda Planner Wire-o 2025 Bossa Nova Semanal Office 15,5x9 Pontos Off White",BOSSA NOVA,Lançamento,1085
7899866826632,6632,"Agenda Planner Wire-o 2025 Bossa Nova Diária 11,5x16 Pontos Off White",BOSSA NOVA,Lançamento,1105
7899866826649,6649,"Agenda Planner Wire-o 2025 Melissa Semanal Office 15,5x9 Casinha das Abelhas",MELISSA,Lançamento,1345
7899866826656,6656,"Agenda Planner Wire-o 2025 Pólen Diária 11,5x16 Aromas Amarelo",POLEN,Lançamento,1048
7899866826663,6663,Agenda Planner Wire-o 2025 Pólen Diária A5 Aromas Azul,POLEN,Lançamento,1895
7899866826670,6670,Agenda Planner Wire-o 2025 Pólen Semanal Anotações A5 Aromas Amarelo,POLEN,Lançamento,1935
7899866826687,6687,Agenda Planner Wire-o 2025 Pólen Semanal Notas c/ Divisórias A5 Aromas Off White,POLEN,Lançamento,1220
7899866826694,6694,"Agenda Planner Wire-o 2025 Bossa Nova Semanal Office 15,5x9 Boemia",BOSSA NOVA,Lançamento,1255
7898925922544,2544,Bloco Kraft Sem Pauta - 14x21 Kraft,KRAFT,Ativo,2875
7899866820432,0432,Bloco Kraft Sem Pauta - 21x28 Kraft,KRAFT,Ativo,1160
7898925922520,2520,Bloco Kraft Sem Pauta - 9x13 Kraft,KRAFT,Ativo,2275
7899866826700,6700,Bloco Wire-o Astral Pautado 12x20 Eclipse Preto,ASTRAL,Lançamento,1005
7899866825499,5499,Bloco Wire-o Bossa Nova Pautado 12x20 Boemia,BOSSA NOVA,Ativo,995
7899866821118,1118,Bloco Wire-o Clássica Pautado 12x20 Caramelo,CLASSICA,Ativo,960
7899866823372,3372,Bloco Wire-o Clássica Pautado 12x20 Verde Oliva,CLASSICA,Ativo,1075
7899866823389,3389,Bloco Wire-o Clássica Pautado 12x20 Vermelho Quente,CLASSICA,Ativo,910
7899866826717,6717,Bloco Wire-o Ateliê Pautado 12x20 Off White,ATELIE,Lançamento,1195
7899866826724,6724,Bloco Wire-o Melissa Pautado 12x20 Casinha das Abelhas,MELISSA,Lançamento,1150
7899866826731,6731,Bloco Wire-o Clássica Pautado 12x20 Preta,CLASSICA,Lançamento,1155
7899866826748,6748,Bloco Wire-o Pólen Pautado 12x20 Aromas Azul,POLEN,Lançamento,895
7899866826755,6755,Caderneta Ciceros Astral Pautado 14x21 Eclipse Preto,ASTRAL,Lançamento,1095
7899866826762,6762,Caderneta Ciceros Astral Pontado 14x21 Maré Azul,ASTRAL,Lançamento,1335
7899866825505,5505,Caderneta Ciceros Bossa Nova Pautado 14x21 Boemia,BOSSA NOVA,Ativo,810
7899866823327,3327,Caderneta Ciceros Clássica Miolo Tri 14x21 Caramelo,CLASSICA,Ativo,990
7899866823310,3310,Caderneta Ciceros Clássica Miolo Tri 14x21 Preta,CLASSICA,Ativo,1135
7899866806726,6726,Caderneta Ciceros Clássica Pastel Pontado 14x21 Azul Pastel,CLASSICA,Ativo,1390
7899866806719,6719,Caderneta Ciceros Clássica Pastel Pontado 14x21 Rosa Pastel,CLASSICA,Ativo,1005
7898516461919,1919,Caderneta Ciceros Clássica Pautado 14x21 Azul Marinho / Amarelo / Amarelo,CLASSICA,Ativo,1035
7899866818842,8842,Caderneta Ciceros Clássica Pautado 14x21 Café,CLASSICA,Ativo,1460
7899866820838,0838,Caderneta Ciceros Clássica Pautado 14x21 Caramelo,CLASSICA,Ativo,1155
7898925922773,2773,Caderneta Ciceros Clássica Pautado 14x21 Preto / Preto / Preto,CLASSICA,Ativo,2165
7899866823457,3457,Caderneta Ciceros Clássica Pautado 14x21 Vermelho Quente,CLASSICA,Ativo,1205
7898544676736,6736,Caderneta Ciceros Clássica Pontado 14X21 Preto / Preto / Preto,CLASSICA,Ativo,4475
7899866823303,3303,Caderneta Ciceros Clássica Quadriculado 14x21 Azul Pastel,CLASSICA,Ativo,475
7899866823280,3280,Caderneta Ciceros Clássica Quadriculado 14x21 Caramelo,CLASSICA,Ativo,785
7899866823273,3273,Caderneta Ciceros Clássica Quadriculado 14x21 Preta,CLASSICA,Ativo,770
7898516461865,1865,Caderneta Ciceros Clássica Sem Pauta 14x21 Azul Marinho / Amarelo / Amarelo,CLASSICA,Ativo,1055
7898516461827,1827,Caderneta Ciceros Clássica Sem Pauta 14x21 Preto / Preto / Preto,CLASSICA,Ativo,1770
7898516461834,1834,Caderneta Ciceros Clássica Sem Pauta 14x21 Preto / Vermelho / Vermelho,CLASSICA,Ativo,935
7899866823334,3334,Caderneta Ciceros Clássica Sem Pauta 14x21 Verde Oliva,CLASSICA,Ativo,1475
7899866826779,6779,Caderneta Ciceros Clássica Pautado 14x21 Verde Oliva,CLASSICA,Lançamento,1525
7899866823440,3440,Caderneta Ciceros Clássica Sem Pauta 14x21 Vermelho Quente,CLASSICA,Ativo,1220
7899866808638,8638,Caderneta Ciceros Clássica Sem Pauta 9x13 Azul Pastel,CLASSICA,Ativo,755
7898516461407,1407,Caderneta Ciceros Clássica Sem Pauta 9x13 Preto / Preto / Preto,CLASSICA,Ativo,1280
7899866808621,8621,Caderneta Ciceros Clássica Sem Pauta 9x13 Rosa Pastel,CLASSICA,Ativo,960
7899866823341,3341,Caderneta Ciceros Clássica Sem Pauta 9x13 Verde Oliva,CLASSICA,Ativo,1255
7899866823433,3433,Caderneta Ciceros Clássica Sem Pauta 9x13 Vermelho Quente,CLASSICA,Ativo,1110
7898925923220,3220,Caderneta Ciceros Flex Clássica Pautado 14x21 Preto / Preto / Preto,CLASSICA,Ativo,1050
7899866801127,1127,Caderneta Ciceros Flex Clássica Pautado 14x21 Vermelho / Vermelho / Vermelho,CLASSICA,Ativo,625
7898925923206,3206,Caderneta Ciceros Flex Clássica Sem Pauta 14x21 Preto / Preto / Preto,CLASSICA,Ativo,915
7899866801110,1110,Caderneta Ciceros Flex Clássica Sem Pauta 14x21 Vermelho / Vermelho / Vermelho,CLASSICA,Ativo,545
7899866826786,6786,Caderneta Ciceros Ateliê Miolo Tri 14x21 Preto,ATELIE,Lançamento,920
7899866826793,6793,Caderneta Ciceros Ateliê Pautado 14x21 Rosa,ATELIE,Lançamento,1290
7899866826809,6809,Caderneta Ciceros Ateliê Sem Pauta 14x21 Off White,ATELIE,Lançamento,1210
7899866826816,6816,Caderneta Ciceros Kraft Pautado 14x21 Linha e Ponto,KRAFT,Lançamento,605
7899866826823,6823,Caderneta Ciceros Kraft Sem Pauta 14x21 Flores Mini,KRAFT,Lançamento,905
7899866826830,6830,Caderneta Ciceros Melissa Miolo Tri 14x21 Casa das Abelhas Rosê,MELISSA,Lançamento,965
7899866824027,4027,Caderneta Ciceros Melissa Sem Pauta 14x21 Caminho das Abelhas,MELISSA,Ativo,1615
7899866813106,3106,Caderneta Ciceros Minerais Pontado 14x21 Mármore Branco,MINERAIS,Ultimas Unidades,820
7899866826847,6847,Caderneta Ciceros Bossa Nova Miolo Tri 14x21 Pontos Off White,BOSSA NOVA,Lançamento,880
7899866826854,6854,Caderneta Ciceros Melissa Pontado 14x21 Casinha das Abelhas,MELISSA,Lançamento,1110
7899866826861,6861,Caderneta Ciceros Astral Sem Pauta 14x21 Maré Off White,ASTRAL,Lançamento,905
7899866826878,6878,Caderneta Ciceros Melissa Pautado 14x21 Favo de Abelhas,MELISSA,Lançamento,1135
7899866826885,6885,Caderneta Ciceros Bossa Nova Sem Pauta 14x21 Pontos Azul,BOSSA NOVA,Lançamento,810
7899866826892,6892,Caderneta Ciceros Pólen Miolo Tri 14x21 Aromas Azul,POLEN,Lançamento,905
7899866826908,6908,Caderneta Ciceros Pólen Pautado 14x21 Aromas Off White,POLEN,Lançamento,1065
7899866826915,6915,Caderneta Ciceros Pólen Sem Pauta 14x21 Aromas Amarelo,POLEN,Lançamento,1020
7898925923602,3602,Caderneta Kraft Pautado 14x21 Kraft,KRAFT,Ativo,2405
7898925922605,2605,Caderneta Kraft Sem Pauta 14x21 Kraft,KRAFT,Ativo,3820
7898925922537,2537,Caderneta Kraft Sem Pauta 9x13 Kraft,KRAFT,Ativo,2980
7899866822986,2986,Caderneta Meu Pequeno Ciceros Astral Pautado 14X21 Aquário,ASTRAL,Ativo,745
7899866823075,3075,Caderneta Meu Pequeno Ciceros Astral Pautado 14X21 Escorpião,ASTRAL,Ativo,745
7899866823044,3044,Caderneta Meu Pequeno Ciceros Astral Pautado 14X21 Leão,ASTRAL,Ativo,730
7899866823013,3013,Caderneta Meu Pequeno Ciceros Astral Pautado 14X21 Touro,ASTRAL,Ativo,730
7899866823020,3020,Caderneta Meu Pequeno Ciceros Astral Pontado 14X21 Gêmeos,ASTRAL,Ativo,705
7899866822993,2993,Caderneta Meu Pequeno Ciceros Astral Pontado 14X21 Peixes,ASTRAL,Ativo,780
7899866823082,3082,Caderneta Meu Pequeno Ciceros Astral Pontado 14X21 Sagitário,ASTRAL,Ativo,765
7899866823051,3051,Caderneta Meu Pequeno Ciceros Astral Pontado 14X21 Virgem,ASTRAL,Ativo,710
7899866823006,3006,Caderneta Meu Pequeno Ciceros Astral Sem Pauta 14X21 Ariés,ASTRAL,Ativo,715
7899866823037,3037,Caderneta Meu Pequeno Ciceros Astral Sem Pauta 14X21 Câncer,ASTRAL,Ativo,730
7899866823099,3099,Caderneta Meu Pequeno Ciceros Astral Sem Pauta 14X21 Capricórnio,ASTRAL,Ativo,750
7899866823068,3068,Caderneta Meu Pequeno Ciceros Astral Sem Pauta 14X21 Libra,ASTRAL,Ativo,770
